episode,reward,score,steps,win,epsilon
223,-891.7,1,17,0,0.326999438029567
224,-1000.2,0,2,0,0.3253644408394192
225,-771.0999999999999,2,11,0,0.3237376186352221
226,-1001.0,0,10,0,0.322118930542046
227,-1001.1,0,11,0,0.32050833588933575
228,-890.9,1,9,0,0.31890579420988907
229,-770.9,2,9,0,0.3173112652388396
230,-640.6,3,6,0,0.3157247089126454
231,-890.2,1,2,0,0.3141460853680822
232,-641.4,3,14,0,0.3125753549412418
233,-502.50000000000034,4,25,0,0.31101247816653554
234,-192.10000000000025,6,21,0,0.30945741577570285
235,-772.0999999999999,2,21,0,0.3079101286968243
236,-1000.9,0,9,0,0.3063705780533402
237,-1000.5,0,5,0,0.30483872516307353
238,-771.3,2,13,0,0.3033145315372582
239,-1000.7,0,7,0,0.3017979588795719
240,-772.0999999999999,2,21,0,0.30028896908517405
241,-1000.8000000000001,0,8,0,0.2987875242397482
242,-771.0,2,10,0,0.29729358661854943
243,-643.6999999999999,3,37,0,0.29580711868545667
244,-1001.8000000000001,0,18,0,0.2943280830920294
245,-1001.3000000000001,0,13,0,0.29285644267656924
246,-890.9,1,9,0,0.2913921604631864
247,-1000.9,0,9,0,0.28993519966087045
248,-641.6,3,16,0,0.2884855236625661
249,-1000.7,0,7,0,0.28704309604425327
250,-770.7,2,7,0,0.285607880564032
251,-890.4,1,4,0,0.28417984116121187
252,-641.8000000000001,3,18,0,0.2827589419554058
253,-502.5000000000002,4,25,0,0.28134514724562876
254,-1000.4,0,4,0,0.2799384215094006
255,-356.1,5,61,0,0.27853872940185365
256,-891.2,1,12,0,0.27714603575484437
257,-771.9,2,19,0,0.2757603055760701
258,-1001.7,0,17,0,0.2743815040481898
259,-770.5,2,5,0,0.2730095965279488
260,-642.5,3,25,0,0.27164454854530906
261,-771.8999999999999,2,19,0,0.2702863258025825
262,-1000.8000000000001,0,8,0,0.2689348941735696
263,-892.8999999999999,1,29,0,0.26759021970270175
264,-770.5,2,5,0,0.2662522686041882
265,-501.4000000000001,4,14,0,0.2649210072611673
266,-770.5,2,5,0,0.26359640222486147
267,-770.6,2,6,0,0.26227842021373715
268,-890.4,1,4,0,0.2609670281126685
269,-890.4,1,4,0,0.25966219297210513
270,-502.80000000000007,4,28,0,0.2583638820072446
271,-1001.7,0,17,0,0.2570720625972084
272,-892.0999999999999,1,21,0,0.25578670228422234
273,-1000.8000000000001,0,8,0,0.25450776877280124
274,-643.1,3,31,0,0.2532352299289372
275,-890.6,1,6,0,0.2519690537792925
276,-1001.3000000000001,0,13,0,0.2507092085103961
277,-770.8,2,8,0,0.2494556624678441
278,-501.70000000000005,4,17,0,0.24820838415550486
279,-891.8,1,18,0,0.24696734223472733
280,-770.6,2,6,0,0.2457325055235537
281,-1000.6,0,6,0,0.24450384299593592
282,-770.6,2,6,0,0.24328132378095624
283,-770.3,2,3,0,0.24206491716205145
284,-770.4,2,4,0,0.2408545925762412
285,-642.5999999999999,3,26,0,0.23965031961336
286,-643.3999999999999,3,34,0,0.2384520680152932
287,-770.5,2,5,0,0.23725980767521673
288,-1000.5,0,5,0,0.23607350863684065
289,-1001.1,0,11,0,0.23489314109365644
290,-771.0,2,10,0,0.23371867538818816
291,-1002.0,0,20,0,0.23255008201124722
292,-640.9,3,9,0,0.231387331601191
293,-641.9000000000001,3,19,0,0.23023039494318503
294,-1002.3000000000001,0,23,0,0.2290792429684691
295,-891.4,1,14,0,0.22793384675362674
296,-502.10000000000014,4,21,0,0.22679417751985861
297,-890.6,1,6,0,0.22566020663225933
298,-891.4,1,14,0,0.22453190559909803
299,-641.1,3,11,0,0.22340924607110255
300,-501.80000000000007,4,18,0,0.22229219984074702
301,-1000.8000000000001,0,8,0,0.2211807388415433
302,-641.2,3,12,0,0.22007483514733558
303,-891.3,1,13,0,0.2189744609715989
304,-503.4000000000001,4,34,0,0.2178795886667409
305,-1000.6,0,6,0,0.2167901907234072
306,-641.5,3,15,0,0.21570623976979014
307,-642.1000000000001,3,21,0,0.21462770857094118
308,-890.8,1,8,0,0.21355457002808648
309,-24.000000000000227,7,40,0,0.21248679717794605
310,-771.1999999999999,2,12,0,0.21142436319205632
311,-772.6,2,26,0,0.21036724137609603
312,-352.8000000000002,5,28,0,0.20931540516921554
313,-641.9000000000003,3,19,0,0.20826882814336947
314,-770.7,2,7,0,0.20722748400265262
315,-1000.3000000000001,0,3,0,0.20619134658263935
316,-890.8,1,8,0,0.20516038984972615
317,-772.0999999999999,2,21,0,0.2041345879004775
318,-641.5,3,15,0,0.2031139149609751
319,-771.1999999999999,2,12,0,0.20209834538617025
320,-192.5000000000001,6,25,0,0.2010878536592394
321,-1000.7,0,7,0,0.2000824143909432
322,-641.8,3,18,0,0.19908200231898848
323,-1001.1,0,11,0,0.19808659230739353
324,-501.5,4,15,0,0.19709615934585656
325,156.19999999999948,8,38,0,0.19611067854912728
326,-891.8,1,18,0,0.19513012515638165
327,-773.5999999999999,2,36,0,0.19415447453059972
328,-1000.6,0,6,0,0.19318370215794672
329,-641.0,3,10,0,0.192217783647157
330,-1003.4,0,34,0,0.1912566947289212
331,-503.3000000000002,4,33,0,0.1903004112552766
332,347.5000000000001,9,25,0,0.18934890919900021
333,-501.20000000000005,4,12,0,0.18840216465300522
334,-1000.8000000000001,0,8,0,0.18746015382974018
335,-501.4,4,14,0,0.1865228530605915
336,-890.5,1,5,0,0.18559023879528855
337,-1000.9,0,9,0,0.1846622876013121
338,-1002.1,0,21,0,0.18373897616330553
339,-890.5,1,5,0,0.182820281282489
340,-1001.2,0,12,0,0.18190617987607657
341,-771.3,2,13,0,0.18099664897669618
342,-890.6,1,6,0,0.1800916657318127
343,-640.6,3,6,0,0.17919120740315364
344,-1001.0,0,10,0,0.17829525136613786
345,-771.0,2,10,0,0.17740377510930716
346,-892.1999999999999,1,22,0,0.17651675623376062
347,-892.1999999999999,1,22,0,0.1756341724525918
348,-771.6999999999999,2,17,0,0.17475600159032884
349,-890.4,1,4,0,0.17388222158237718
350,-641.1000000000001,3,11,0,0.1730128104744653
351,-1000.6,0,6,0,0.17214774642209296
352,-642.0000000000001,3,20,0,0.1712870076899825
353,756.3000000000012,11,37,0,0.17043057265153258
354,-195.4000000000002,6,54,0,0.16957841978827493
355,-890.6,1,6,0,0.16873052768933355
356,-1000.4,0,4,0,0.1678868750508869
357,-772.0,2,20,0,0.16704744067563246
358,-890.6,1,6,0,0.1662122034722543
359,-772.2,2,22,0,0.16538114245489302
360,-1000.7,0,7,0,0.16455423674261854
361,343.2000000000004,9,68,0,0.16373146555890544
362,-1000.4,0,4,0,0.16291280823111093
363,-891.0,1,10,0,0.16209824418995536
364,-1000.2,0,2,0,0.16128775296900558
365,-770.5,2,5,0,0.16048131420416054
366,155.60000000000002,8,44,0,0.15967890763313974
367,-772.4,2,24,0,0.15888051309497406
368,-1002.0,0,20,0,0.1580861105294992
369,-501.6,4,16,0,0.1572956799768517
370,-1000.7,0,7,0,0.15650920157696743
371,-773.3,2,33,0,0.1557266555690826
372,-352.50000000000034,5,25,0,0.1549480222912372
373,-770.8,2,8,0,0.15417328217978102
374,-502.7000000000003,4,27,0,0.1534024157688821
375,-771.9999999999999,2,20,0,0.1526354036900377
376,-1001.2,0,12,0,0.1518722266715875
377,-770.7,2,7,0,0.15111286553822956
378,-1000.9,0,9,0,0.15035730121053842
379,-770.4,2,4,0,0.14960551470448571
380,-890.6,1,6,0,0.14885748713096328
381,-353.00000000000034,5,30,0,0.14811319969530845
382,-1001.1,0,11,0,0.1473726336968319
383,-502.0000000000002,4,20,0,0.14663577052834775
384,-1002.7,0,27,0,0.14590259167570602
385,-891.9,1,19,0,0.1451730787173275
386,-25.000000000001023,7,50,0,0.14444721332374086
387,-1001.9,0,19,0,0.14372497725712216
388,-1001.2,0,12,0,0.14300635237083656
389,-501.70000000000005,4,17,0,0.14229132060898236
390,-353.10000000000014,5,31,0,0.14157986400593744
391,-1003.7,0,37,0,0.14087196468590776
392,-772.0999999999999,2,21,0,0.14016760486247823
393,-501.9000000000001,4,19,0,0.13946676683816583
394,-891.0,1,10,0,0.138769433003975
395,-501.3000000000002,4,13,0,0.13807558583895513
396,-640.6,3,6,0,0.13738520790976036
397,-771.8,2,18,0,0.13669828187021155
398,-1000.4,0,4,0,0.13601479046086049
399,-352.20000000000016,5,22,0,0.1353347165085562
400,-352.3000000000003,5,23,0,0.1346580429260134
401,-770.6,2,6,0,0.13398475271138335
402,-770.8,2,8,0,0.13331482894782642
403,-1001.9,0,19,0,0.13264825480308728
404,-770.5,2,5,0,0.13198501352907185
405,-642.2,3,22,0,0.1313250884614265
406,-1000.7,0,7,0,0.13066846301911936
407,-502.1,4,21,0,0.13001512070402377
408,-890.3,1,3,0,0.12936504510050365
409,-352.50000000000034,5,25,0,0.12871821987500112
410,-23.900000000000432,7,39,0,0.12807462877562611
411,-773.9,2,39,0,0.12743425563174798
412,-641.8000000000001,3,18,0,0.12679708435358925
413,345.99999999999966,9,40,0,0.1261630989318213
414,-502.20000000000005,4,22,0,0.1255322834371622
415,-1001.3000000000001,0,13,0,0.12490462201997637
416,11955.800000000001,16,42,1,0.1242800989098765
417,-352.10000000000014,5,21,0,0.12365869841532712
418,-353.60000000000025,5,36,0,0.12304040492325048
419,-772.8,2,28,0,0.12242520289863423
420,-778.0,2,80,0,0.12181307688414106
421,-502.20000000000005,4,22,0,0.12120401149972035
422,-501.20000000000005,4,12,0,0.12059799144222175
423,-771.3,2,13,0,0.11999500148501063
424,-770.4,2,4,0,0.11939502647758558
425,-1001.5,0,15,0,0.11879805134519765
426,-891.4,1,14,0,0.11820406108847166
427,-890.6,1,6,0,0.1176130407830293
428,-502.3000000000002,4,23,0,0.11702497557911415
429,346.30000000000007,9,37,0,0.11643985070121858
430,-1000.9,0,9,0,0.11585765144771248
431,-503.8000000000002,4,38,0,0.11527836319047392
432,-1004.0,0,40,0,0.11470197137452155
433,-770.4,2,4,0,0.11412846151764894
434,-502.4000000000002,4,24,0,0.1135578192100607
435,-23.100000000000477,7,31,0,0.11299003011401039
436,-890.5,1,5,0,0.11242507996344034
437,-771.1,2,11,0,0.11186295456362313
438,-1000.9,0,9,0,0.11130363979080501
439,-352.0000000000002,5,20,0,0.11074712159185099
440,-893.4,1,34,0,0.11019338598389174
441,-1003.3000000000001,0,33,0,0.10964241905397228
442,-503.9,4,39,0,0.10909420695870241
443,-1001.0,0,10,0,0.1085487359239089
444,-23.000000000000227,7,30,0,0.10800599224428936
445,-891.5999999999999,1,16,0,0.10746596228306791
446,-1000.7,0,7,0,0.10692863247165257
447,-644.0000000000001,3,40,0,0.1063939893092943
448,339.4,9,106,0,0.10586201936274783
449,154.19999999999948,8,58,0,0.10533270926593409
450,-642.3000000000001,3,23,0,0.10480604571960442
451,-501.1,4,11,0,0.1042820154910064
452,-774.0999999999999,2,41,0,0.10376060541355137
453,-890.5,1,5,0,0.1032418023864836
454,-1001.4,0,14,0,0.10272559337455119
455,-23.000000000000455,7,30,0,0.10221196540767843
456,-890.3,1,3,0,0.10170090558064004
457,-1000.7,0,7,0,0.10119240105273684
458,-352.20000000000016,5,22,0,0.10068643904747315
459,-23.200000000000273,7,32,0,0.10018300685223579
460,-773.1999999999999,2,32,0,0.0996820918179746
461,-501.60000000000014,4,16,0,0.09918368135888474
462,-895.2999999999997,1,53,0,0.09868776295209031
463,-501.69999999999993,4,17,0,0.09819432413732986
464,543.7000000000008,10,63,0,0.09770335251664321
465,-891.3,1,13,0,0.09721483575406
466,-501.30000000000007,4,13,0,0.09672876157528969
467,-353.8000000000003,5,38,0,0.09624511776741324
468,-772.0,2,20,0,0.09576389217857617
469,-1000.7,0,7,0,0.09528507271768329
470,-1000.7,0,7,0,0.09480864735409487
471,-354.6000000000005,5,46,0,0.0943346041173244
472,-771.1,2,11,0,0.09386293109673778
473,1204.1000000000008,13,59,0,0.09339361644125409
474,344.80000000000007,9,52,0,0.09292664835904782
475,-22.400000000000205,7,24,0,0.09246201511725258
476,-354.0000000000001,5,40,0,0.09199970504166631
477,972.4000000000004,12,76,0,0.09153970651645797
478,-21.40000000000009,7,14,0,0.09108200798387568
479,-1002.3000000000001,0,23,0,0.0906265979439563
480,-770.9,2,9,0,0.09017346495423652
481,-502.4000000000002,4,24,0,0.08972259762946533
482,-353.8000000000003,5,38,0,0.089273984641318
483,-771.0,2,10,0,0.0888276147181114
484,345.9000000000002,9,41,0,0.08838347664452084
485,-501.10000000000014,4,11,0,0.08794155926129824
486,-192.90000000000032,6,29,0,0.08750185146499175
487,-24.20000000000016,7,42,0,0.08706434220766679
488,-1003.4,0,34,0,0.08662902049662846
489,-350.9000000000001,5,9,0,0.08619587539414532
490,-772.0,2,20,0,0.08576489601717459
491,-771.1,2,11,0,0.08533607153708872
492,-772.4999999999999,2,25,0,0.08490939117940327
493,-22.900000000000546,7,29,0,0.08448484422350626
494,-891.8,1,18,0,0.08406242000238873
495,-892.1999999999999,1,22,0,0.08364210790237678
496,-192.20000000000027,6,22,0,0.0832238973628649
497,342.9999999999999,9,70,0,0.08280777787605056
498,-351.4000000000001,5,14,0,0.08239373898667031
499,-641.0,3,10,0,0.08198177029173696
500,-771.3,2,13,0,0.08157186144027828
501,756.0000000000003,11,40,0,0.0811640021330769
502,-502.0000000000002,4,20,0,0.08075818212241151
503,546.9,10,31,0,0.08035439121179945
504,-502.80000000000007,4,28,0,0.07995261925574046
505,-193.20000000000027,6,32,0,0.07955285615946175
506,-502.1,4,21,0,0.07915509187866444
507,-772.6,2,26,0,0.07875931641927113
508,156.1999999999997,8,38,0,0.07836551983717477
509,-641.0,3,10,0,0.07797369223798889
510,-1003.1,0,31,0,0.07758382377679894
511,-891.0,1,10,0,0.07719590465791494
512,-770.9,2,9,0,0.07680992513462537
513,-890.9,1,9,0,0.07642587550895225
514,345.60000000000025,9,44,0,0.07604374613140748
515,-1002.0,0,20,0,0.07566352740075044
516,-891.9999999999999,1,20,0,0.07528520976374668
517,-193.30000000000018,6,33,0,0.07490878371492794
518,-1001.3000000000001,0,13,0,0.0745342397963533
519,153.9999999999992,8,60,0,0.07416156859737154
520,-643.0999999999999,3,31,0,0.07379076075438468
521,-24.00000000000057,7,40,0,0.07342180695061275
522,1444.6000000000013,14,54,0,0.07305469791585968
523,-506.19999999999993,4,62,0,0.07268942442628039
524,-352.4000000000001,5,24,0,0.07232597730414898
525,-1001.9,0,19,0,0.07196434741762824
526,-770.6,2,6,0,0.0716045256805401
527,-1005.7,0,57,0,0.0712465030521374
528,-647.6000000000001,3,76,0,0.0708902705368767
529,-501.6,4,16,0,0.07053581918419231
530,-501.9000000000003,4,19,0,0.07018314008827135
531,-22.20000000000016,7,22,0,0.06983222438783
532,-502.5,4,25,0,0.06948306326589085
533,-771.8,2,18,0,0.0691356479495614
534,155.89999999999975,8,41,0,0.06878996970981359
535,-770.9,2,9,0,0.06844601986126451
536,-501.70000000000005,4,17,0,0.06810378976195819
537,-772.8,2,28,0,0.0677632708131484
538,-1005.2,0,52,0,0.06742445445908266
539,-1002.0,0,20,0,0.06708733218678724
540,-1002.1,0,21,0,0.0667518955258533
541,-502.5999999999999,4,26,0,0.06641813604822402
542,-199.2000000000004,6,92,0,0.0660860453679829
543,156.39999999999998,8,36,0,0.06575561514114299
544,-771.5,2,15,0,0.06542683706543727
545,-191.0000000000001,6,10,0,0.06509970288011008
546,-1000.2,0,2,0,0.06477420436570952
547,-641.4,3,14,0,0.06445033334388098
548,-890.3,1,3,0,0.06412808167716157
549,-770.8,2,8,0,0.06380744126877576
550,-770.9,2,9,0,0.06348840406243188
551,544.3000000000008,10,57,0,0.06317096204211972
552,-503.20000000000005,4,32,0,0.06285510723190912
553,-354.1,5,41,0,0.06254083169574957
554,-24.00000000000057,7,40,0,0.062228127537270826
555,-642.0999999999999,3,21,0,0.06191698689958447
556,-354.30000000000007,5,43,0,0.061607401965086545
557,343.9999999999999,9,60,0,0.06129936495526111
558,-192.60000000000014,6,26,0,0.0609928681304848
559,756.000000000001,11,40,0,0.060687903789832374
560,-772.6999999999999,2,27,0,0.06038446427088321
561,-353.00000000000034,5,30,0,0.06008254194952879
562,-193.8000000000003,6,38,0,0.05978212923978115
563,-1000.5,0,5,0,0.05948321859358224
564,755.5000000000006,11,45,0,0.05918580250061433
565,155.5000000000001,8,45,0,0.058889873488111255
566,-502.10000000000014,4,21,0,0.058595424120670696
567,-23.000000000000455,7,30,0,0.05830244700006734
568,11953.1,16,69,1,0.058010934765067
569,-22.20000000000016,7,22,0,0.05772088009124167
570,347.4999999999999,9,25,0,0.05743227569078546
571,346.6000000000005,9,34,0,0.05714511431233153
572,-353.20000000000005,5,32,0,0.05685938874076987
573,-501.30000000000007,4,13,0,0.056575091797066025
574,-193.20000000000027,6,32,0,0.056292216338080694
575,757.3000000000003,11,27,0,0.05601075525639029
576,-641.3,3,13,0,0.05573070148010834
577,-774.6,2,46,0,0.0554520479727078
578,-641.6,3,16,0,0.05517478773284426
579,-194.00000000000034,6,40,0,0.05489891379418004
580,-891.0999999999999,1,11,0,0.05462441922520914
581,11955.7,16,43,1,0.0543512971290831
582,-501.20000000000005,4,12,0,0.05407954064343768
583,-191.60000000000014,6,16,0,0.05380914294022049
584,546.4000000000002,10,36,0,0.05354009722551939
585,346.800000000001,9,32,0,0.05327239673939179
586,157.19999999999948,8,28,0,0.053006034755694834
587,1205.000000000001,13,50,0,0.052741004581916356
