encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
basic,14,center_biased,4x4,100,4619.032615418724,4666.578568970664,13.62,2.237332466500356,14.41,35.0,35
basic,14,corners,4x4,100,4877.100319556453,5067.039356745185,13.16,2.477046139206449,13.91,28.000000000000004,28
basic,14,edge_biased,4x4,100,4902.729987725162,5201.995824292101,12.74,3.0801416732469833,13.48,35.0,35
basic,14,uniform,4x4,100,3475.6628955823144,3801.159859230999,12.85,2.6869493798166295,13.73,27.0,27
bodyaware,1,center_biased,4x4,100,5245.965086872069,5681.637462894197,11.38,5.65824686415833,57.48,38.0,38
bodyaware,1,corners,4x4,100,5237.133207636917,5545.01016295031,12.04,4.923495514449879,58.6,33.0,33
bodyaware,1,edge_biased,4x4,100,5359.293832661334,5740.648080311084,11.4,5.8637733912420575,60.65,36.0,36
bodyaware,1,uniform,4x4,100,5278.332898468119,5388.295893722481,12.6,4.679635658786898,56.88,36.0,36
bodyaware,2,center_biased,4x4,100,3198.9362372096352,3900.7242322677434,11.82,3.0264156884327567,26.13,19.0,19
bodyaware,2,corners,4x4,100,5207.803786246823,5445.485595423468,12.2,4.994946941609586,43.13,41.0,41
bodyaware,2,edge_biased,4x4,100,4879.060288193365,5367.939460978113,11.94,4.554540414118463,35.42,32.0,32
bodyaware,2,uniform,4x4,100,5009.524958450022,5433.789080644822,11.88,5.0498124777664835,40.3,35.0,35
bodyaware,3,center_biased,4x4,100,2915.716887344359,3435.121823719278,11.96,3.2032811461078627,22.83,14.000000000000002,14
bodyaware,3,corners,4x4,100,4878.3859832920425,5511.347690653443,11.43,5.045760296496157,29.91,31.0,31
bodyaware,3,edge_biased,4x4,100,4090.750867714002,4836.596357924984,11.67,4.775896975353627,32.04,25.0,25
bodyaware,3,uniform,4x4,100,3768.9756209585266,4523.49238034659,11.81,4.096549422589355,27.69,23.0,23
bodyaware,5,center_biased,4x4,100,2460.7991817691814,2630.1994220598763,11.97,2.467792535850613,15.94,9.0,9
bodyaware,5,corners,4x4,100,3912.9497306884955,4776.885291749592,11.42,4.6692200806576,24.66,24.0,24
bodyaware,5,edge_biased,4x4,100,3319.47292727178,4238.703202299169,11.21,4.395348781279012,22.71,20.0,20
bodyaware,5,uniform,4x4,100,2608.052177433183,3101.99588826343,11.52,3.3529121971832496,19.76,13.0,13
bodyaware,8,center_biased,4x4,100,2949.3637806383567,3616.870424022158,11.74,2.8590455425091448,13.55,17.0,17
bodyaware,8,corners,4x4,100,3677.625909294472,4232.384039778983,12.45,2.9860788111948193,15.04,26.0,26
bodyaware,8,edge_biased,4x4,100,3497.442750001796,4127.953305944926,12.24,2.7418197894055254,14.52,21.0,21
bodyaware,8,uniform,4x4,100,2824.9771142347904,3460.7007838804475,11.65,2.9211005259710388,14.15,16.0,16
bodyaware,14,center_biased,4x4,100,2586.1972638529437,2881.1847334444724,11.84,2.7403457718862683,12.79,24.0,24
bodyaware,14,corners,4x4,100,5687.854881217609,5461.099532623377,13.33,2.726802989849935,14.04,41.0,41
bodyaware,14,edge_biased,4x4,100,4557.688601664464,5125.962691989191,12.24,3.127331453524237,13.04,32.0,32
bodyaware,14,uniform,4x4,100,3026.2310179194988,3585.2061821416078,12.1,2.6533759704203317,13.07,16.0,16
distance,1,center_biased,4x4,100,4548.562152337322,4846.414777519337,12.99,2.87972711950773,46.98,28.000000000000004,28
distance,1,corners,4x4,100,7067.1658713558445,5952.65078944274,13.08,4.5431266766402185,56.77,47.0,47
distance,1,edge_biased,4x4,100,6178.256476786223,5747.4910301350155,12.81,4.789919971495696,57.5,42.0,42
distance,1,uniform,4x4,100,6931.561338600388,5820.450850014504,13.52,3.471325540784242,53.93,48.0,48
distance,2,center_biased,4x4,100,4145.032003854313,4311.753878069527,13.45,1.9662557351884864,30.07,30.0,30
distance,2,corners,4x4,100,5691.601227790046,5338.967343225382,13.59,3.235207204579894,35.72,41.0,41
distance,2,edge_biased,4x4,100,6059.892586117004,5440.224271814983,13.88,2.720219836630113,34.36,42.0,42
distance,2,uniform,4x4,100,6425.039496644379,5522.664807725142,14.03,2.6225710262791337,35.28,47.0,47
distance,3,center_biased,4x4,100,3605.134005227867,3727.0803186975477,13.42,1.8541790091519739,24.43,25.0,25
distance,3,corners,4x4,100,7322.696736283549,5702.137752644579,14.17,2.961213919795035,28.55,56.00000000000001,56
distance,3,edge_biased,4x4,100,5265.079128175684,4959.629085047518,14.1,1.5986105077709067,25.61,39.0,39
distance,3,uniform,4x4,100,5399.4055935370925,5140.3117010109545,13.81,2.308066662202744,27.5,37.0,37
distance,5,center_biased,4x4,100,3500.111911516302,3582.299383678283,13.43,1.6591040541889661,18.8,24.0,24
distance,5,corners,4x4,100,6063.705376176338,5299.627159909372,14.38,1.405472708861163,20.49,41.0,41
distance,5,edge_biased,4x4,100,5684.100880164075,5194.8423048673485,14.16,1.5157089883528891,19.72,37.0,37
distance,5,uniform,4x4,100,4383.887505296994,4339.683149323286,13.94,1.441239645989423,19.82,34.0,34
distance,8,center_biased,4x4,100,4801.931579564905,4705.575512729462,13.87,1.998256816085036,16.52,41.0,41
distance,8,corners,4x4,100,6228.568107533638,5434.823854664682,14.12,2.4711670657134173,18.72,45.0,45
distance,8,edge_biased,4x4,100,6125.906115459161,5380.944325658494,14.21,1.8273732320719072,16.91,42.0,42
distance,8,uniform,4x4,100,6692.185734880939,5542.042861183266,14.3,1.997473151233576,16.85,51.0,51
distance,14,center_biased,4x4,100,7597.526775744772,5675.232900015338,14.39,2.278112811034164,14.94,69.0,69
distance,14,corners,4x4,100,7301.211603476903,5832.356305485831,13.87,2.5845500555994247,14.71,53.0,53
distance,14,edge_biased,4x4,100,4938.156608170161,5172.514667140179,12.94,2.6316642197773947,13.88,36.0,36
distance,14,uniform,4x4,100,6618.052616851225,5725.572362695104,13.69,2.572955695324156,14.46,48.0,48
localgrid,1,center_biased,4x4,100,9830.337181498286,5484.555397305775,14.69,2.2638797483858357,62.29,69.0,69
localgrid,1,corners,4x4,100,10028.996836512535,5438.2341992864685,14.68,2.210534923149744,93.27,70.0,70
localgrid,1,edge_biased,4x4,100,9880.315072756213,5543.286247808789,14.44,3.002759673461341,85.53,69.0,69
localgrid,1,uniform,4x4,100,10332.6562328199,5363.078956138735,14.52,3.186080838759605,77.3,73.0,73
localgrid,2,center_biased,4x4,100,6672.223129210121,5793.249432415192,13.53,2.746733597301612,35.44,42.0,42
localgrid,2,corners,4x4,100,9032.095388701264,5716.872951800242,14.42,2.7420408236909743,44.33,62.0,62
localgrid,2,edge_biased,4x4,100,8506.42647818515,5753.226609063488,14.43,2.5946915505362567,52.03,57.99999999999999,58
localgrid,2,uniform,4x4,100,7718.058982434841,5773.225428019245,14.31,2.2188130415001877,48.64,50.0,50
localgrid,3,center_biased,4x4,100,4323.494253662575,4521.792746578985,13.45,2.2445219508569716,23.03,20.0,20
localgrid,3,corners,4x4,100,7004.707461902929,5631.906447658007,14.27,2.593133902123728,26.07,47.0,47
localgrid,3,edge_biased,4x4,100,7210.303700911039,5673.371207859274,14.35,2.06155281280883,24.75,46.0,46
localgrid,3,uniform,4x4,100,6225.122564043418,5557.9270255205465,13.73,2.84926004925539,24.19,40.0,40
localgrid,5,center_biased,4x4,100,2613.6942039423143,2834.4336505401775,12.13,2.3166285150553763,17.15,11.0,11
localgrid,5,corners,4x4,100,5765.129034239103,5271.595019179005,14.02,1.9383425180219611,18.75,40.0,40
localgrid,5,edge_biased,4x4,100,5993.7644294743295,5351.499350354329,14.13,1.6736520280844256,18.38,40.0,40
localgrid,5,uniform,4x4,100,3781.6306565045675,4153.108151062172,13.0,2.1177460860189266,17.53,17.0,17
localgrid,8,center_biased,4x4,100,2342.7565738822104,2637.2182209862253,11.52,2.3202229081349794,13.66,6.0,6
localgrid,8,corners,4x4,100,5100.974976261567,4928.713503649145,13.92,1.7904347420826499,15.79,35.0,35
localgrid,8,edge_biased,4x4,100,5750.175687174625,5280.19023974336,13.98,2.0547063492913487,15.56,38.0,38
localgrid,8,uniform,4x4,100,3383.9070738700766,3625.4535977972837,13.07,2.021375669181658,15.25,15.0,15
localgrid,14,center_biased,4x4,100,1890.8101485866762,526.4743842026687,11.83,1.9439364415764444,12.83,4.0,4
localgrid,14,corners,4x4,100,7407.343707915434,5606.403464236495,14.64,1.487455966583634,15.21,54.0,54
localgrid,14,edge_biased,4x4,100,5231.391714552146,4975.763263100912,14.02,1.5040685563571303,14.76,36.0,36
localgrid,14,uniform,4x4,100,3029.22237595931,3145.0276138471527,12.98,1.6142046232298328,13.92,11.0,11
raycasting,1,center_biased,4x4,100,10946.31528471756,5135.351447404867,14.2,4.469876729821302,71.79,79.0,79
raycasting,1,corners,4x4,100,10411.567203101487,5523.880240463418,13.6,5.134553180524705,64.03,75.0,75
raycasting,1,edge_biased,4x4,100,10011.881780606089,5760.46997529773,13.27,5.351965559823359,70.26,72.0,72
raycasting,1,uniform,4x4,100,10245.272864790317,5521.5481938981875,13.93,4.515416913086753,69.46,74.0,74
raycasting,2,center_biased,4x4,100,9152.827296164509,5694.285800608206,14.31,3.6060975297320232,47.12,65.0,65
raycasting,2,corners,4x4,100,10112.85399459858,5469.712157829745,14.22,4.3498055221823515,41.05,72.0,72
raycasting,2,edge_biased,4x4,100,10066.909151728954,5402.993268996821,14.55,3.5995931307677966,43.71,73.0,73
raycasting,2,uniform,4x4,100,9696.728560807298,5568.055449510499,14.39,3.6122546751833315,48.31,68.0,68
raycasting,3,center_biased,4x4,100,5337.208069653682,5046.390698779338,14.0,2.0792383998070845,28.33,35.0,35
raycasting,3,corners,4x4,100,8423.801022847261,5610.884489092419,14.87,1.926188469543419,29.01,60.0,60
raycasting,3,edge_biased,4x4,100,8016.386674242708,5701.57691282957,14.56,2.1145002036204943,27.7,55.00000000000001,55
raycasting,3,uniform,4x4,100,6867.702420555441,5630.372486858474,14.19,2.6002913589663663,29.46,44.0,44
raycasting,5,center_biased,4x4,100,2394.2870498288003,2004.9264988338764,12.58,1.4437605218471812,18.71,5.0,5
raycasting,5,corners,4x4,100,7456.955051156067,5673.335752619261,14.48,1.6110727964792761,21.08,51.0,51
raycasting,5,edge_biased,4x4,100,6740.632610604585,5615.426031506209,14.13,2.2637012687948546,21.12,45.0,45
raycasting,5,uniform,4x4,100,5515.026671081607,5185.30296251901,13.89,1.8196181195542385,20.22,38.0,38
raycasting,8,center_biased,4x4,100,1828.9493384048817,432.4495409398834,11.52,1.5857955337140648,14.27,5.0,5
raycasting,8,corners,4x4,100,5677.6038655964485,5321.778690482277,13.8,1.8202008991128729,16.5,32.0,32
raycasting,8,edge_biased,4x4,100,5235.08177312326,5103.141095031438,13.68,1.8139749310574962,16.19,32.0,32
raycasting,8,uniform,4x4,100,3131.0964093720318,3519.121254552199,12.52,1.9094660526075364,15.47,13.0,13
raycasting,14,center_biased,4x4,100,1972.1528535842697,212.32812605437005,12.24,0.8179797730328723,13.25,0.0,0
raycasting,14,corners,4x4,100,7757.839141523936,5727.893365958419,14.46,1.816979400382443,15.04,49.0,49
raycasting,14,edge_biased,4x4,100,7596.2665083977445,5653.859721943912,14.66,1.478601577931874,15.25,47.0,47
raycasting,14,uniform,4x4,100,3937.273968312952,4234.145123657832,13.24,1.6764560985916244,14.18,16.0,16
