encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
bodyaware,2,center_biased,10x10,100,1946.2946204047091,6459.937786840623,12.3,13.760212002125343,913.57,0.0,0
bodyaware,2,corners,10x10,100,2394.6726965283056,6948.389707003544,17.9,13.608894892753787,1453.39,0.0,0
bodyaware,2,edge_biased,10x10,100,1958.285201033098,6828.66134899132,17.34,14.688839988304732,1605.71,0.0,0
bodyaware,2,uniform,10x10,100,3467.9782605514297,7309.590880819543,16.68,14.40950864512525,983.9,0.0,0
bodyaware,3,center_biased,10x10,100,5045.573531078614,7879.449467178934,18.03,15.390181180469474,696.63,0.0,0
bodyaware,3,corners,10x10,100,4572.002104965988,7237.053498465979,19.18,13.927938639564537,863.01,0.0,0
bodyaware,3,edge_biased,10x10,100,5188.875212100207,8656.077757661918,20.43,14.987708768901744,962.33,0.0,0
bodyaware,3,uniform,10x10,100,4757.244897198485,8049.5168663944305,18.73,15.009663553857566,857.74,0.0,0
bodyaware,5,center_biased,10x10,100,7814.906173401245,10873.29049749281,22.0,16.428602798138066,491.67,0.0,0
bodyaware,5,corners,10x10,100,7162.726760994858,8515.481015880743,21.32,14.942908185842043,400.75,0.0,0
bodyaware,5,edge_biased,10x10,100,6939.294138170666,8638.53046128927,21.22,14.847766216376169,444.58,0.0,0
bodyaware,5,uniform,10x10,100,7652.082855958707,10293.438264312088,22.74,16.86704994174659,702.47,0.0,0
bodyaware,8,center_biased,10x10,100,7651.477980277546,9646.965083437199,20.92,16.50508339202737,317.13,0.0,0
bodyaware,8,corners,10x10,100,8931.527211186267,10662.59271426749,23.02,16.039710821343483,209.54,0.0,0
bodyaware,8,edge_biased,10x10,100,10119.165339610025,13531.986247117597,23.74,18.357075535668045,247.25,0.0,0
bodyaware,8,uniform,10x10,100,8458.889984651483,9560.262544632904,22.32,16.128198531726593,234.02,0.0,0
bodyaware,14,center_biased,10x10,100,11344.601770886771,12102.850632962292,25.71,18.13100196688623,122.2,0.0,0
bodyaware,14,corners,10x10,100,10280.779275858633,11717.037295378052,25.68,15.750504240765874,196.99,0.0,0
bodyaware,14,edge_biased,10x10,100,11927.651934747735,13216.41930916615,26.84,17.66622069191239,124.84,0.0,0
bodyaware,14,uniform,10x10,100,14038.639675919008,15806.894002713021,29.02,19.559791781751013,153.33,0.0,0
distance,1,center_biased,10x10,100,4295.719392288714,4626.550562592061,15.91,11.20163678516076,289.34,0.0,0
distance,1,corners,10x10,100,4394.912032098888,5284.749015982812,15.93,12.043066658681857,378.04,0.0,0
distance,1,edge_biased,10x10,100,3679.301527319605,5233.688057729521,13.68,12.54477234274553,378.68,0.0,0
distance,1,uniform,10x10,100,3674.0594378615183,4952.173490945804,14.49,11.732278706046992,397.96,0.0,0
distance,2,center_biased,10x10,100,5734.893376768083,6063.991326172698,18.65,12.391244057516147,240.71,0.0,0
distance,2,corners,10x10,100,5260.443962842396,7079.895686660872,16.85,14.024059413174292,345.87,0.0,0
distance,2,edge_biased,10x10,100,7149.675830250522,7309.612494099401,20.75,14.105214309150735,280.31,0.0,0
distance,2,uniform,10x10,100,5691.473457595146,6537.296049318661,17.9,13.691035185275235,293.17,0.0,0
distance,3,center_biased,10x10,100,6535.231487966476,7308.815299435561,19.57,13.737992001832886,216.53,0.0,0
distance,3,corners,10x10,100,7203.30028384332,8261.825240917518,20.32,15.013044832795087,278.67,0.0,0
distance,3,edge_biased,10x10,100,8719.110774767898,9627.562039447414,22.4,16.402759068233156,269.65,0.0,0
distance,3,uniform,10x10,100,8221.363460729388,8050.848055158696,22.45,14.949325176486168,268.25,0.0,0
distance,5,center_biased,10x10,100,10388.023390593142,8301.291928839433,26.71,13.633214787956122,164.14,0.0,0
distance,5,corners,10x10,100,7980.413107536255,9510.856572180272,21.23,15.999908459334097,231.19,0.0,0
distance,5,edge_biased,10x10,100,10330.013819855923,10931.167077914579,24.98,16.812681601287245,204.34,0.0,0
distance,5,uniform,10x10,100,10326.092994081424,10286.130257662517,25.36,16.267660178303693,216.8,0.0,0
distance,8,center_biased,10x10,100,13381.623744426339,12587.062356138322,29.99,16.05577085591899,126.94,0.0,0
distance,8,corners,10x10,100,8391.587203218987,8405.107560651079,23.02,14.025935572605086,169.47,0.0,0
distance,8,edge_biased,10x10,100,11341.642278725989,11535.451976469889,26.58,16.724855995816768,155.96,0.0,0
distance,8,uniform,10x10,100,12395.427940648038,9717.056441316452,29.69,13.761823199626487,135.4,0.0,0
distance,14,center_biased,10x10,100,16511.16225470859,13134.275284821248,34.49,15.517012494925583,102.78,0.0,0
distance,14,corners,10x10,100,11217.74504656625,11282.525821902058,26.92,15.529496209640946,103.51,0.0,0
distance,14,edge_biased,10x10,100,14266.888604371166,12578.601845340923,31.01,16.636636582184416,104.43,0.0,0
distance,14,uniform,10x10,100,14322.549663784517,13732.300185948767,30.98,16.679982559397903,111.66,0.0,0
localgrid,1,center_biased,10x10,100,6637.296611368755,7353.529992588186,19.14,15.284520458835653,359.49,0.0,0
localgrid,1,corners,10x10,100,6350.501820252118,8037.648112339688,17.94,16.366274759240405,452.37,0.0,0
localgrid,1,edge_biased,10x10,100,6141.716167367467,7813.774693811063,17.61,16.225615737487626,451.31,0.0,0
localgrid,1,uniform,10x10,100,6202.35525684483,7241.942426952747,18.08,15.68997621207099,431.98,0.0,0
localgrid,2,center_biased,10x10,100,10046.862346094087,12011.872443244845,22.8,19.74739466257754,353.02,0.0,0
localgrid,2,corners,10x10,100,9661.976666153354,12594.344812565685,21.79,20.16111619084137,410.73,0.0,0
localgrid,2,edge_biased,10x10,100,9949.24150730126,11933.248469705704,22.85,19.501553939637894,379.11,0.0,0
localgrid,2,uniform,10x10,100,9468.116645985176,10983.452929277171,22.22,19.04729891505869,354.43,0.0,0
localgrid,3,center_biased,10x10,100,12192.639901153809,11833.537463711862,26.86,18.9875131748646,254.05,0.0,0
localgrid,3,corners,10x10,100,9349.926598434084,11733.128027257335,21.15,20.223186512695587,356.14,0.0,0
localgrid,3,edge_biased,10x10,100,10099.722185006778,12545.95726443497,22.94,19.798387853968354,360.95,0.0,0
localgrid,3,uniform,10x10,100,9634.102544044305,11829.116733845809,21.73,20.146360926625395,333.24,0.0,0
localgrid,5,center_biased,10x10,100,15177.040862842834,12451.473637902194,31.74,17.939077597538425,168.58,0.0,0
localgrid,5,corners,10x10,100,14875.844354970779,19446.049792318972,27.16,23.99904038485579,257.61,0.0,0
localgrid,5,edge_biased,10x10,100,15262.380677194362,19240.021069008937,27.81,24.033938545735733,275.08,0.0,0
localgrid,5,uniform,10x10,100,13008.295407350724,15708.700490147472,26.26,21.68303344539088,270.37,0.0,0
localgrid,8,center_biased,10x10,100,15984.185816879599,15449.814731118808,31.3,20.49956885479115,151.21,0.0,0
localgrid,8,corners,10x10,100,15784.847714410598,18319.453085463145,29.62,22.634460185274747,219.28,0.0,0
localgrid,8,edge_biased,10x10,100,18736.587020131465,20597.005414673353,31.74,25.320020425415034,207.83,0.0,0
localgrid,8,uniform,10x10,100,18756.903696379257,18263.13858278362,33.5,22.812587345896155,168.77,0.0,0
localgrid,14,center_biased,10x10,100,19673.4576051994,16285.94794001914,36.35,19.765992118900694,82.83,0.0,0
localgrid,14,corners,10x10,100,24970.580011650767,24427.417136823668,38.39,26.47769978413128,152.49,0.0,0
localgrid,14,edge_biased,10x10,100,18868.424364924187,19764.32788036255,32.67,24.14395170721653,138.96,0.0,0
localgrid,14,uniform,10x10,100,28057.68172502153,24362.21634997772,43.49,23.115649078562175,114.43,0.0,0
raycasting,1,center_biased,10x10,100,-416.1188795064886,3514.23374257609,2.35,7.705927142876003,604.41,0.0,0
raycasting,1,corners,10x10,100,-1084.6277437556882,1227.6918591073668,0.86,3.3964330665799345,612.27,0.0,0
raycasting,1,edge_biased,10x10,100,-999.4410609904245,2152.443705185359,1.13,4.384672568773354,616.11,0.0,0
raycasting,1,uniform,10x10,100,-1065.617870080782,1459.2385360265328,0.76,3.4351716173146345,596.34,0.0,0
raycasting,2,center_biased,10x10,100,549.2697714945103,4444.732866529369,4.82,10.402389002998156,540.99,0.0,0
raycasting,2,corners,10x10,100,363.84524377891535,5225.140997717221,4.72,10.943454295568284,706.16,0.0,0
raycasting,2,edge_biased,10x10,100,437.0555207635698,5178.799702525946,4.22,10.545313478680296,572.51,0.0,0
raycasting,2,uniform,10x10,100,840.6964203625506,5216.515619021845,5.22,11.45706081088175,549.08,0.0,0
raycasting,3,center_biased,10x10,100,2833.7383286064783,8261.903748018818,9.15,15.56503138513386,525.04,0.0,0
raycasting,3,corners,10x10,100,3461.115737068676,7524.966376442759,11.1,15.633103959033194,512.59,0.0,0
raycasting,3,edge_biased,10x10,100,2764.1900478700413,7011.453579996914,9.76,14.939690205434097,555.08,0.0,0
raycasting,3,uniform,10x10,100,1674.1528040756323,5348.19028288825,7.65,12.574926953218771,502.01,0.0,0
raycasting,5,center_biased,10x10,100,7291.63861523814,10456.677923643038,17.9,19.08169570848228,383.13,0.0,0
raycasting,5,corners,10x10,100,5369.385682819986,10077.203102654094,14.05,18.24046727648847,464.62,0.0,0
raycasting,5,edge_biased,10x10,100,6123.692871990367,8786.960473052564,16.7,17.247749084586324,390.58,0.0,0
raycasting,5,uniform,10x10,100,7630.718668063773,10370.221397579602,18.77,18.887682373826213,389.04,0.0,0
raycasting,8,center_biased,10x10,100,10892.713499739482,11815.363332754516,23.82,20.50788466257145,300.34,0.0,0
raycasting,8,corners,10x10,100,9715.029114305007,10980.085195205054,22.59,19.156503234192197,305.15,0.0,0
raycasting,8,edge_biased,10x10,100,9635.563809980637,11256.168726906642,22.09,19.660808064201575,313.23,0.0,0
raycasting,8,uniform,10x10,100,12730.798329313533,11918.034647023427,27.58,19.308855978330755,274.81,0.0,0
raycasting,14,center_biased,10x10,100,16187.980461635783,13868.00780176063,31.99,20.057238800064884,171.38,0.0,0
raycasting,14,corners,10x10,100,14692.299926004744,14025.395438728772,29.57,20.533911345662208,200.54,0.0,0
raycasting,14,edge_biased,10x10,100,17636.703024837378,14594.863988712048,33.81,20.230337754386742,193.13,0.0,0
raycasting,14,uniform,10x10,100,12411.823890278778,11637.141052488261,27.34,18.63483216176013,190.8,0.0,0
