encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,uniform,6x6,173,-369.1138888888889,1,216,0
basic,1,uniform,6x6,174,5339.872511668004,20,155,0
basic,1,uniform,6x6,175,-329.74166666666673,1,216,0
basic,1,uniform,6x6,176,6686.508699217658,23,129,0
basic,1,uniform,6x6,177,-340.8916666666667,1,216,0
basic,1,uniform,6x6,178,5763.851876435483,21,143,0
basic,1,uniform,6x6,179,5763.040487546595,21,169,0
basic,1,uniform,6x6,180,6214.439038412261,22,151,0
basic,1,uniform,6x6,181,-277.1104773445037,2,216,0
basic,1,uniform,6x6,182,-440.0433333333333,0,216,0
basic,1,uniform,6x6,183,3686.7297122164305,17,122,0
basic,1,uniform,6x6,184,5348.054178334673,20,116,0
basic,1,uniform,6x6,185,-459.5433333333332,0,216,0
basic,1,uniform,6x6,186,-335.6,1,216,0
basic,1,uniform,6x6,187,9984.59419463421,29,260,0
basic,1,uniform,6x6,188,8799.94803571678,27,148,0
basic,1,uniform,6x6,189,-363.5472222222222,1,216,0
basic,1,uniform,6x6,190,6684.323976995433,23,174,0
basic,1,uniform,6x6,191,2154.922668595251,13,105,0
basic,1,uniform,6x6,192,9981.25447241198,29,213,0
basic,1,uniform,6x6,193,4436.964948840567,19,155,0
basic,1,uniform,6x6,194,5764.946876435483,21,146,0
basic,1,uniform,6x6,195,5765.019931991038,21,163,0
basic,1,uniform,6x6,196,3336.158241973828,16,121,0
basic,1,uniform,6x6,197,13389.885882747718,34,261,0
basic,1,uniform,6x6,198,-372.20555555555546,1,216,0
basic,1,uniform,6x6,199,4056.6009324280894,18,118,0
basic,1,center_biased,6x6,0,3355.190186418273,16,91,0
basic,1,center_biased,6x6,1,5769.39854310215,21,110,0
basic,1,center_biased,6x6,2,-371.1861111111111,1,216,0
basic,1,center_biased,6x6,3,5344.222789445784,20,129,0
basic,1,center_biased,6x6,4,-348.26944444444445,1,216,0
basic,1,center_biased,6x6,5,3358.1768530849395,16,74,0
basic,1,center_biased,6x6,6,5769.910209768818,21,78,0
basic,1,center_biased,6x6,7,6213.8584828567045,22,111,0
basic,1,center_biased,6x6,8,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,9,7172.678760194763,24,151,0
basic,1,center_biased,6x6,10,4057.798710205868,18,116,0
basic,1,center_biased,6x6,11,4439.661059951679,19,139,0
basic,1,center_biased,6x6,12,4042.5867657614235,18,139,0
basic,1,center_biased,6x6,13,3039.9203950524034,15,52,0
basic,1,center_biased,6x6,14,-459.5433333333333,0,216,0
basic,1,center_biased,6x6,15,3131.096678334677,20,1512,0
basic,1,center_biased,6x6,16,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,17,3357.9896308627176,16,83,0
basic,1,center_biased,6x6,18,7179.173482416985,24,160,0
basic,1,center_biased,6x6,19,4438.20105995168,19,90,0
basic,1,center_biased,6x6,20,-457.6544444444444,0,216,0
basic,1,center_biased,6x6,21,4054.00065465031,18,124,0
basic,1,center_biased,6x6,22,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,23,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,24,4057.4475990947585,18,70,0
basic,1,center_biased,6x6,25,5762.002709768819,21,150,0
basic,1,center_biased,6x6,26,-372.436111111111,1,216,0
basic,1,center_biased,6x6,27,4051.1345435391995,18,137,0
basic,1,center_biased,6x6,28,3033.5501172746253,15,60,0
basic,1,center_biased,6x6,29,7180.462926861431,24,158,0
basic,1,center_biased,6x6,30,8238.655828029647,26,171,0
basic,1,center_biased,6x6,31,4437.721893285011,19,120,0
basic,1,center_biased,6x6,32,555.9744507698093,6,34,0
basic,1,center_biased,6x6,33,4439.433837729456,19,97,0
basic,1,center_biased,6x6,34,571.5519507698092,6,20,0
basic,1,center_biased,6x6,35,6212.070982856707,22,131,0
basic,1,center_biased,6x6,36,2438.899605914281,14,84,0
basic,1,center_biased,6x6,37,7691.236133762621,25,224,0
basic,1,center_biased,6x6,38,3691.065545549764,17,93,0
basic,1,center_biased,6x6,39,7176.094593528097,24,144,0
basic,1,center_biased,6x6,40,4059.0284324280883,18,124,0
basic,1,center_biased,6x6,41,368.06357647188173,11,864,0
basic,1,center_biased,6x6,42,-369.1138888888889,1,216,0
basic,1,center_biased,6x6,43,-459.5433333333333,0,216,0
basic,1,center_biased,6x6,44,3350.141853084938,16,100,0
basic,1,center_biased,6x6,45,6686.200365884325,23,159,0
basic,1,center_biased,6x6,46,5343.533345001339,20,96,0
basic,1,center_biased,6x6,47,3348.9024086404934,16,92,0
basic,1,center_biased,6x6,48,-372.7333333333333,1,216,0
basic,1,center_biased,6x6,49,2439.03960591428,14,80,0
basic,1,center_biased,6x6,50,-377.01111111111106,1,216,0
basic,1,center_biased,6x6,51,3354.278797529383,16,77,0
basic,1,center_biased,6x6,52,8231.620828029649,26,147,0
basic,1,center_biased,6x6,53,5768.182709768817,21,107,0
basic,1,center_biased,6x6,54,-342.4361111111112,1,216,0
basic,1,center_biased,6x6,55,-369.1138888888889,1,216,0
basic,1,center_biased,6x6,56,-340.475,1,216,0
basic,1,center_biased,6x6,57,5339.042789445783,20,132,0
basic,1,center_biased,6x6,58,-371.1861111111111,1,216,0
basic,1,center_biased,6x6,59,1908.650740458394,12,63,0
basic,1,center_biased,6x6,60,5769.101320879929,21,120,0
basic,1,center_biased,6x6,61,-349.8166666666667,1,216,0
basic,1,center_biased,6x6,62,3889.7540384122703,22,1656,0
basic,1,center_biased,6x6,63,7693.777522651509,25,165,0
basic,1,center_biased,6x6,64,4054.4617657614226,18,99,0
