episode,reward,steps,score,win,epsilon
457,338.1,19.0,7.0,False,0.0
458,188.0,20.0,5.0,False,0.0
459,427.4,26.0,8.0,False,0.0
460,337.0,30.0,7.0,False,0.0
461,337.2,28.0,7.0,False,0.0
462,337.9,21.0,7.0,False,0.0
463,257.3,27.0,6.0,False,0.0
464,257.8,22.0,6.0,False,0.0
465,427.2,28.0,8.0,False,0.0
466,426.8,32.0,8.0,False,0.0
467,338.2,18.0,7.0,False,0.0
468,338.1,19.0,7.0,False,0.0
469,256.4,36.0,6.0,False,0.0
470,427.1,29.0,8.0,False,0.0
471,258.0,20.0,6.0,False,0.0
472,258.7,13.0,6.0,False,0.0
473,337.6,24.0,7.0,False,0.0
474,189.1,9.0,5.0,False,0.0
475,337.5,25.0,7.0,False,0.0
476,427.5,25.0,8.0,False,0.0
477,337.3,27.0,7.0,False,0.0
478,336.2,38.0,7.0,False,0.0
479,427.7,23.0,8.0,False,0.0
480,427.4,26.0,8.0,False,0.0
481,427.3,27.0,8.0,False,0.0
482,526.9,31.0,9.0,False,0.0
483,527.3,27.0,9.0,False,0.0
484,337.7,23.0,7.0,False,0.0
485,337.3,27.0,7.0,False,0.0
486,188.8,12.0,5.0,False,0.0
487,258.5,15.0,6.0,False,0.0
488,257.8,22.0,6.0,False,0.0
489,338.6,14.0,7.0,False,0.0
490,427.1,29.0,8.0,False,0.0
491,188.4,16.0,5.0,False,0.0
492,188.5,15.0,5.0,False,0.0
493,257.9,21.0,6.0,False,0.0
494,337.0,30.0,7.0,False,0.0
495,337.8,22.0,7.0,False,0.0
496,337.2,28.0,7.0,False,0.0
497,427.7,23.0,8.0,False,0.0
498,337.4,26.0,7.0,False,0.0
499,257.9,21.0,6.0,False,0.0
500,258.0,20.0,6.0,False,0.0
501,427.2,28.0,8.0,False,0.0
502,427.7,23.0,8.0,False,0.0
503,426.6,34.0,8.0,False,0.0
504,426.5,35.0,8.0,False,0.0
505,257.6,24.0,6.0,False,0.0
506,427.2,28.0,8.0,False,0.0
507,257.6,24.0,6.0,False,0.0
508,337.6,24.0,7.0,False,0.0
509,336.9,31.0,7.0,False,0.0
510,188.6,14.0,5.0,False,0.0
511,128.9,11.0,4.0,False,0.0
512,338.2,18.0,7.0,False,0.0
513,427.6,24.0,8.0,False,0.0
514,-10.0,1000.0,3.0,False,0.0
515,336.7,33.0,7.0,False,0.0
516,337.4,26.0,7.0,False,0.0
517,188.6,14.0,5.0,False,0.0
518,336.6,34.0,7.0,False,0.0
519,-10.0,1000.0,3.0,False,0.0
520,188.4,16.0,5.0,False,0.0
521,337.6,24.0,7.0,False,0.0
522,338.0,20.0,7.0,False,0.0
523,336.9,31.0,7.0,False,0.0
524,427.2,28.0,8.0,False,0.0
525,258.1,19.0,6.0,False,0.0
526,427.3,27.0,8.0,False,0.0
527,337.4,26.0,7.0,False,0.0
528,128.6,14.0,4.0,False,0.0
529,337.6,24.0,7.0,False,0.0
530,257.8,22.0,6.0,False,0.0
531,128.9,11.0,4.0,False,0.0
532,257.5,25.0,6.0,False,0.0
533,336.4,36.0,7.0,False,0.0
534,337.2,28.0,7.0,False,0.0
535,129.1,9.0,4.0,False,0.0
536,78.9,11.0,3.0,False,0.0
537,427.7,23.0,8.0,False,0.0
538,337.7,23.0,7.0,False,0.0
539,257.7,23.0,6.0,False,0.0
540,258.3,17.0,6.0,False,0.0
541,427.2,28.0,8.0,False,0.0
542,256.9,31.0,6.0,False,0.0
543,338.4,16.0,7.0,False,0.0
544,337.5,25.0,7.0,False,0.0
545,258.8,12.0,6.0,False,0.0
546,427.3,27.0,8.0,False,0.0
547,258.6,14.0,6.0,False,0.0
548,428.0,20.0,8.0,False,0.0
549,426.8,32.0,8.0,False,0.0
550,258.1,19.0,6.0,False,0.0
551,338.3,17.0,7.0,False,0.0
552,257.4,26.0,6.0,False,0.0
553,336.7,33.0,7.0,False,0.0
554,427.2,28.0,8.0,False,0.0
555,427.1,29.0,8.0,False,0.0
556,426.5,35.0,8.0,False,0.0
557,336.9,31.0,7.0,False,0.0
558,337.0,30.0,7.0,False,0.0
559,186.6,34.0,5.0,False,0.0
560,426.9,31.0,8.0,False,0.0
561,427.2,28.0,8.0,False,0.0
562,427.3,27.0,8.0,False,0.0
563,258.6,14.0,6.0,False,0.0
564,527.1,29.0,9.0,False,0.0
565,426.8,32.0,8.0,False,0.0
566,258.6,14.0,6.0,False,0.0
567,338.0,20.0,7.0,False,0.0
568,257.8,22.0,6.0,False,0.0
569,426.7,33.0,8.0,False,0.0
570,426.0,40.0,8.0,False,0.0
571,337.0,30.0,7.0,False,0.0
