encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,edge_biased,4x4,89,3037.178103385737,15,53,1
basic,1,edge_biased,4x4,90,1667.9017014718825,11,39,0
basic,1,edge_biased,4x4,91,3037.5818533857373,15,37,1
basic,1,edge_biased,4x4,92,13565.806783640499,16,54,1
basic,1,edge_biased,4x4,93,13567.818033640498,16,46,1
basic,1,edge_biased,4x4,94,1901.518171013949,12,34,0
basic,1,edge_biased,4x4,95,866.3972862911487,8,35,0
basic,1,edge_biased,4x4,96,2158.3005158174747,13,51,0
basic,1,edge_biased,4x4,97,2160.2961408174747,13,48,0
basic,1,edge_biased,4x4,98,1048.107762943531,9,30,0
basic,1,edge_biased,4x4,99,1905.042546013949,12,45,0
basic,1,corners,4x4,0,2441.506064247616,14,42,0
basic,1,corners,4x4,1,707.3068359703169,7,22,0
basic,1,corners,4x4,2,2437.614814247616,14,48,0
basic,1,corners,4x4,3,2435.8748142476156,14,42,0
basic,1,corners,4x4,4,13567.525533640499,16,59,1
basic,1,corners,4x4,5,2162.4292658174745,13,35,0
basic,1,corners,4x4,6,1048.0883879435312,9,31,0
basic,1,corners,4x4,7,13566.144908640497,16,38,1
basic,1,corners,4x4,8,1456.0264571896425,10,29,0
basic,1,corners,4x4,9,565.9589646586983,6,16,0
basic,1,corners,4x4,10,2441.5148142476155,14,43,0
basic,1,corners,4x4,11,713.0262109703169,7,16,0
basic,1,corners,4x4,12,2439.6116892476157,14,43,0
basic,1,corners,4x4,13,1446.3589571896428,10,42,0
basic,1,corners,4x4,14,1908.9681710139494,12,39,0
basic,1,corners,4x4,15,13565.884908640499,16,49,1
basic,1,corners,4x4,16,2160.1417658174746,13,50,0
basic,1,corners,4x4,17,1669.7954514718822,11,39,0
basic,1,corners,4x4,18,1903.1119210139495,12,49,0
basic,1,corners,4x4,19,1901.0119210139492,12,54,0
basic,1,corners,4x4,20,565.8164646586981,6,24,0
basic,1,corners,4x4,21,1907.3512960139492,12,31,0
basic,1,corners,4x4,22,1454.0739571896427,10,33,0
basic,1,corners,4x4,23,2164.0342658174745,13,47,0
basic,1,corners,4x4,24,13567.932408640498,16,43,1
basic,1,corners,4x4,25,1051.6202629435313,9,40,0
basic,1,corners,4x4,26,1906.7631710139494,12,52,0
basic,1,corners,4x4,27,2443.1535642476156,14,51,0
basic,1,corners,4x4,28,2441.4485642476156,14,44,0
basic,1,corners,4x4,29,1667.676701471882,11,49,0
basic,1,corners,4x4,30,13566.022408640498,16,44,1
basic,1,corners,4x4,31,569.682089658698,6,24,0
basic,1,corners,4x4,32,1901.4462960139494,12,39,0
basic,1,corners,4x4,33,1057.504637943531,9,30,0
basic,1,corners,4x4,34,136.45589528840617,3,13,0
basic,1,corners,4x4,35,874.1291612911486,8,29,0
basic,1,corners,4x4,36,1044.3408879435312,9,32,0
