episode,reward,steps,score,win,epsilon
203,-64.476,9.0,2.0,False,0.36
204,72.996,7.0,3.0,False,0.358
205,-189.7,4.0,1.0,False,0.356
206,-63.376,7.0,2.0,False,0.354
207,-190.1,2.0,1.0,False,0.353
208,-65.276,5.0,2.0,False,0.351
209,-66.226,4.0,2.0,False,0.349
210,74.896,9.0,3.0,False,0.347
211,227.076,11.0,4.0,False,0.346
212,-188.2,4.0,1.0,False,0.344
213,-300.6,2.0,0.0,False,0.342
214,-298.3,6.0,0.0,False,0.34
215,-66.226,4.0,2.0,False,0.339
216,-66.376,7.0,2.0,False,0.337
217,71.496,7.0,3.0,False,0.335
218,-189.15,3.0,1.0,False,0.334
219,75.546,16.0,3.0,False,0.332
220,-65.426,8.0,2.0,False,0.33
221,-65.276,5.0,2.0,False,0.329
222,-298.7,4.0,0.0,False,0.327
223,-189.15,3.0,1.0,False,0.325
224,-189.7,4.0,1.0,False,0.324
225,228.576,11.0,4.0,False,0.322
226,71.496,7.0,3.0,False,0.321
227,1105.882,13.0,8.0,True,0.319
228,498.863,15.0,5.0,False,0.317
229,-62.176,13.0,2.0,False,0.316
230,72.996,7.0,3.0,False,0.314
231,-188.2,4.0,1.0,False,0.313
232,-65.276,5.0,2.0,False,0.311
233,74.896,9.0,3.0,False,0.309
234,-298.85,7.0,0.0,False,0.308
235,-188.35,7.0,1.0,False,0.306
236,-65.276,5.0,2.0,False,0.305
237,-188.35,7.0,1.0,False,0.303
238,-67.176,3.0,2.0,False,0.302
239,72.046,6.0,3.0,False,0.3
240,-65.276,5.0,2.0,False,0.299
241,74.196,13.0,3.0,False,0.297
242,-189.15,3.0,1.0,False,0.296
243,224.776,7.0,4.0,False,0.294
244,-62.426,8.0,2.0,False,0.293
245,-300.6,2.0,0.0,False,0.291
246,225.726,8.0,4.0,False,0.29
247,-299.1,2.0,0.0,False,0.288
248,75.296,11.0,3.0,False,0.287
249,-65.426,8.0,2.0,False,0.286
250,-300.2,4.0,0.0,False,0.284
251,-66.776,5.0,2.0,False,0.283
252,-300.6,2.0,0.0,False,0.281
253,-187.0,10.0,1.0,False,0.28
254,-189.7,4.0,1.0,False,0.279
255,-188.75,5.0,1.0,False,0.277
256,-189.15,3.0,1.0,False,0.276
257,72.046,6.0,3.0,False,0.274
258,229.376,15.0,4.0,False,0.273
259,-189.15,3.0,1.0,False,0.272
260,-300.6,2.0,0.0,False,0.27
261,-300.6,2.0,0.0,False,0.269
262,-299.1,2.0,0.0,False,0.268
263,72.996,7.0,3.0,False,0.266
264,-67.176,3.0,2.0,False,0.265
265,-187.8,6.0,1.0,False,0.264
266,685.221,15.0,6.0,False,0.262
267,-67.176,3.0,2.0,False,0.261
268,-190.1,2.0,1.0,False,0.26
269,-189.15,3.0,1.0,False,0.258
270,-65.276,5.0,2.0,False,0.257
271,494.663,9.0,5.0,False,0.256
272,71.496,7.0,3.0,False,0.255
273,73.246,12.0,3.0,False,0.253
274,-63.926,8.0,2.0,False,0.252
275,222.876,5.0,4.0,False,0.251
276,-62.026,10.0,2.0,False,0.249
277,-67.176,3.0,2.0,False,0.248
278,-189.15,3.0,1.0,False,0.247
279,-65.826,6.0,2.0,False,0.246
280,-67.326,6.0,2.0,False,0.245
281,-61.476,9.0,2.0,False,0.243
282,224.226,8.0,4.0,False,0.242
283,-188.75,5.0,1.0,False,0.241
284,-65.276,5.0,2.0,False,0.24
285,-187.25,5.0,1.0,False,0.238
286,-190.1,2.0,1.0,False,0.237
287,494.113,10.0,5.0,False,0.236
288,-62.426,8.0,2.0,False,0.235
289,72.996,7.0,3.0,False,0.234
290,-187.8,6.0,1.0,False,0.233
291,-67.176,3.0,2.0,False,0.231
292,228.576,11.0,4.0,False,0.23
293,71.096,5.0,3.0,False,0.229
294,-62.976,9.0,2.0,False,0.228
295,-67.176,3.0,2.0,False,0.227
296,-66.226,4.0,2.0,False,0.226
297,1107.782,15.0,8.0,True,0.225
298,76.646,14.0,3.0,False,0.223
299,73.946,8.0,3.0,False,0.222
300,1108.582,19.0,8.0,True,0.221
301,-299.1,2.0,0.0,False,0.22
302,-62.576,11.0,2.0,False,0.219
303,72.046,6.0,3.0,False,0.218
304,228.976,13.0,4.0,False,0.217
305,71.496,7.0,3.0,False,0.216
306,-187.0,10.0,1.0,False,0.215
307,-66.776,5.0,2.0,False,0.214
308,-187.4,8.0,1.0,False,0.212
309,3647.698,20.0,9.0,True,0.211
310,500.213,18.0,5.0,False,0.21
311,223.826,6.0,4.0,False,0.209
312,1107.082,19.0,8.0,True,0.208
313,-187.8,6.0,1.0,False,0.207
314,-188.75,5.0,1.0,False,0.206
315,-67.176,3.0,2.0,False,0.205
316,496.813,16.0,5.0,False,0.204
317,-189.15,3.0,1.0,False,0.203
318,-186.85,7.0,1.0,False,0.202
319,-64.326,6.0,2.0,False,0.201
320,227.626,10.0,4.0,False,0.2
321,227.076,11.0,4.0,False,0.199
322,888.325,19.0,7.0,False,0.198
323,-65.826,6.0,2.0,False,0.197
324,-64.076,11.0,2.0,False,0.196
325,-66.226,4.0,2.0,False,0.195
326,-67.176,3.0,2.0,False,0.194
327,-299.1,2.0,0.0,False,0.193
328,-189.15,3.0,1.0,False,0.192
329,-64.876,7.0,2.0,False,0.191
330,-188.2,4.0,1.0,False,0.19
331,73.396,9.0,3.0,False,0.189
332,888.475,16.0,7.0,False,0.188
333,228.976,13.0,4.0,False,0.187
334,72.046,6.0,3.0,False,0.187
335,225.726,8.0,4.0,False,0.186
336,227.476,13.0,4.0,False,0.185
337,228.576,11.0,4.0,False,0.184
338,224.226,8.0,4.0,False,0.183
339,685.221,15.0,6.0,False,0.182
340,228.426,14.0,4.0,False,0.181
341,72.446,8.0,3.0,False,0.18
342,-186.85,7.0,1.0,False,0.179
343,227.626,10.0,4.0,False,0.178
344,74.746,12.0,3.0,False,0.177
345,-67.176,3.0,2.0,False,0.177
346,680.321,13.0,6.0,False,0.176
347,494.663,9.0,5.0,False,0.175
348,1109.382,23.0,8.0,True,0.174
349,887.925,17.0,7.0,False,0.173
350,1109.682,17.0,8.0,True,0.172
351,679.371,12.0,6.0,False,0.171
352,-65.826,6.0,2.0,False,0.17
353,1105.882,13.0,8.0,True,0.17
354,886.825,19.0,7.0,False,0.169
355,76.246,12.0,3.0,False,0.168
356,-65.276,5.0,2.0,False,0.167
357,226.126,10.0,4.0,False,0.166
358,495.613,10.0,5.0,False,0.165
359,-65.826,6.0,2.0,False,0.165
360,73.946,8.0,3.0,False,0.164
361,-299.1,2.0,0.0,False,0.163
362,492.763,7.0,5.0,False,0.162
363,884.525,15.0,7.0,False,0.161
364,225.726,8.0,4.0,False,0.16
365,3646.898,16.0,9.0,True,0.16
366,72.046,6.0,3.0,False,0.159
367,230.476,13.0,4.0,False,0.158
368,3648.398,16.0,9.0,True,0.157
369,74.896,9.0,3.0,False,0.157
370,-65.276,5.0,2.0,False,0.156
371,227.076,11.0,4.0,False,0.155
372,-190.1,2.0,1.0,False,0.154
373,75.696,13.0,3.0,False,0.153
374,224.226,8.0,4.0,False,0.153
375,-190.1,2.0,1.0,False,0.152
376,72.446,8.0,3.0,False,0.151
377,3651.098,22.0,9.0,True,0.15
378,687.121,17.0,6.0,False,0.15
379,75.696,13.0,3.0,False,0.149
380,496.963,13.0,5.0,False,0.148
381,226.526,12.0,4.0,False,0.147
382,-65.276,5.0,2.0,False,0.147
383,495.613,10.0,5.0,False,0.146
384,884.675,12.0,7.0,False,0.145
385,-66.226,4.0,2.0,False,0.144
386,886.275,20.0,7.0,False,0.144
387,75.296,11.0,3.0,False,0.143
388,-189.15,3.0,1.0,False,0.142
389,72.846,10.0,3.0,False,0.142
390,502.663,19.0,5.0,False,0.141
391,682.221,15.0,6.0,False,0.14
392,3648.398,16.0,9.0,True,0.139
393,-64.476,9.0,2.0,False,0.139
394,-189.15,3.0,1.0,False,0.138
395,680.471,10.0,6.0,False,0.137
396,-299.1,2.0,0.0,False,0.137
397,224.626,10.0,4.0,False,0.136
398,-189.15,3.0,1.0,False,0.135
399,1105.882,13.0,8.0,True,0.135
400,-190.1,2.0,1.0,False,0.134
401,1111.282,25.0,8.0,True,0.133
402,496.963,13.0,5.0,False,0.133
403,-189.15,3.0,1.0,False,0.132
404,889.825,19.0,7.0,False,0.131
405,-188.75,5.0,1.0,False,0.131
406,227.076,11.0,4.0,False,0.13
407,683.321,13.0,6.0,False,0.129
408,-186.85,7.0,1.0,False,0.129
409,-65.276,5.0,2.0,False,0.128
410,498.463,13.0,5.0,False,0.127
411,-64.476,9.0,2.0,False,0.127
412,71.346,10.0,3.0,False,0.126
413,1109.682,17.0,8.0,True,0.126
414,224.776,7.0,4.0,False,0.125
415,684.671,16.0,6.0,False,0.124
416,225.176,9.0,4.0,False,0.124
417,-188.75,5.0,1.0,False,0.123
418,-63.376,7.0,2.0,False,0.122
419,-66.376,7.0,2.0,False,0.122
420,1109.682,17.0,8.0,True,0.121
421,887.775,20.0,7.0,False,0.121
422,-64.876,7.0,2.0,False,0.12
423,-64.326,6.0,2.0,False,0.119
424,72.046,6.0,3.0,False,0.119
425,1111.032,20.0,8.0,True,0.118
426,226.526,12.0,4.0,False,0.118
427,889.675,22.0,7.0,False,0.117
428,73.796,11.0,3.0,False,0.116
429,226.126,10.0,4.0,False,0.116
430,685.871,22.0,6.0,False,0.115
431,233.326,16.0,4.0,False,0.115
432,1113.482,21.0,8.0,True,0.114
433,72.996,7.0,3.0,False,0.114
434,679.921,11.0,6.0,False,0.113
435,888.725,21.0,7.0,False,0.112
436,-64.326,6.0,2.0,False,0.112
437,1110.082,19.0,8.0,True,0.111
438,73.796,11.0,3.0,False,0.111
439,229.526,12.0,4.0,False,0.11
440,-188.75,5.0,1.0,False,0.11
441,1111.982,21.0,8.0,True,0.109
442,1109.682,17.0,8.0,True,0.109
443,228.026,12.0,4.0,False,0.108
444,1106.832,14.0,8.0,True,0.107
445,-189.3,6.0,1.0,False,0.107
446,72.046,6.0,3.0,False,0.106
447,1111.582,19.0,8.0,True,0.106
448,71.096,5.0,3.0,False,0.105
449,228.026,12.0,4.0,False,0.105
450,1107.082,19.0,8.0,True,0.104
451,71.496,7.0,3.0,False,0.104
452,-189.15,3.0,1.0,False,0.103
453,495.613,10.0,5.0,False,0.103
454,-65.276,5.0,2.0,False,0.102
455,682.221,15.0,6.0,False,0.102
456,497.363,15.0,5.0,False,0.101
457,-66.226,4.0,2.0,False,0.101
458,496.413,14.0,5.0,False,0.1
459,681.421,11.0,6.0,False,0.1
460,685.621,17.0,6.0,False,0.099
461,1107.782,15.0,8.0,True,0.099
462,224.226,8.0,4.0,False,0.098
463,883.725,11.0,7.0,False,0.098
464,1107.782,15.0,8.0,True,0.097
465,681.121,17.0,6.0,False,0.097
466,-64.876,7.0,2.0,False,0.096
467,496.563,11.0,5.0,False,0.096
468,1108.582,19.0,8.0,True,0.095
469,1108.582,19.0,8.0,True,0.095
470,69.996,7.0,3.0,False,0.094
471,-299.1,2.0,0.0,False,0.094
472,-299.15,13.0,0.0,False,0.093
473,73.946,8.0,3.0,False,0.093
474,679.771,14.0,6.0,False,0.092
475,500.863,25.0,5.0,False,0.092
476,-65.826,6.0,2.0,False,0.092
477,-64.326,6.0,2.0,False,0.091
478,72.046,6.0,3.0,False,0.091
479,1106.832,14.0,8.0,True,0.09
480,684.271,14.0,6.0,False,0.09
481,681.821,13.0,6.0,False,0.089
482,498.863,15.0,5.0,False,0.089
483,76.096,15.0,3.0,False,0.088
484,-65.276,5.0,2.0,False,0.088
