episode,reward,steps,score,win,epsilon
206,-310.922,10.0,0.0,False,0.969
207,-372.166,48.0,0.0,False,0.969
208,-310.183,3.0,0.0,False,0.969
209,-305.984,6.0,0.0,False,0.969
210,-312.54,12.0,0.0,False,0.969
211,-305.078,2.0,0.0,False,0.969
212,-324.194,21.0,0.0,False,0.969
213,-297.692,4.0,0.0,False,0.968
214,-308.778,6.0,0.0,False,0.968
215,-254.5,17.0,1.0,False,0.968
216,-304.215,15.0,0.0,False,0.968
217,-255.054,11.0,1.0,False,0.968
218,-313.378,7.0,0.0,False,0.968
219,-174.264,9.0,2.0,False,0.968
220,-307.094,14.0,0.0,False,0.967
221,-305.078,2.0,0.0,False,0.967
222,-305.24,6.0,0.0,False,0.967
223,-328.122,24.0,0.0,False,0.967
224,-341.505,31.0,0.0,False,0.967
225,-264.855,24.0,1.0,False,0.967
226,-300.183,3.0,0.0,False,0.967
227,-182.576,14.0,2.0,False,0.966
228,-334.661,33.0,0.0,False,0.966
229,-309.743,6.0,0.0,False,0.966
230,-266.393,17.0,1.0,False,0.966
231,-245.261,5.0,1.0,False,0.966
232,-245.078,3.0,1.0,False,0.966
233,-256.107,17.0,1.0,False,0.966
234,-258.917,12.0,1.0,False,0.965
235,-305.24,6.0,0.0,False,0.965
236,-254.367,7.0,1.0,False,0.965
237,-249.0,17.0,1.0,False,0.965
238,-248.244,5.0,1.0,False,0.965
239,-300.183,3.0,0.0,False,0.965
240,-305.317,4.0,0.0,False,0.964
241,-306.536,11.0,0.0,False,0.964
242,-307.653,10.0,0.0,False,0.964
243,-303.63,8.0,0.0,False,0.964
244,-306.609,4.0,0.0,False,0.964
245,-309.606,5.0,0.0,False,0.964
246,-309.289,14.0,0.0,False,0.964
247,-331.354,24.0,0.0,False,0.963
248,-252.033,6.0,1.0,False,0.963
249,-240.394,6.0,1.0,False,0.963
250,-318.26,13.0,0.0,False,0.963
251,-278.76,31.0,1.0,False,0.963
252,-321.744,17.0,0.0,False,0.963
253,-187.173,5.0,2.0,False,0.963
254,-317.219,16.0,0.0,False,0.962
255,-324.226,20.0,0.0,False,0.962
256,-252.3,8.0,1.0,False,0.962
257,-178.822,26.0,2.0,False,0.962
258,-309.4,6.0,0.0,False,0.962
259,-247.72,11.0,1.0,False,0.962
260,-303.994,4.0,0.0,False,0.962
261,-325.751,25.0,0.0,False,0.961
