episode,reward,steps,score,win,epsilon
224,4.54,12.0,1.0,False,0.324
225,100.714,14.0,2.0,False,0.322
226,-0.76,8.0,1.0,False,0.321
227,-20.88,19.0,1.0,False,0.319
228,228.226,13.0,3.0,False,0.317
229,92.714,5.0,2.0,False,0.316
230,215.666,17.0,3.0,False,0.314
231,98.714,5.0,2.0,False,0.313
232,-18.06,16.0,1.0,False,0.311
233,-106.6,5.0,0.0,False,0.309
234,112.714,19.0,2.0,False,0.308
235,70.774,25.0,2.0,False,0.306
236,-1.42,5.0,1.0,False,0.305
237,-101.48,6.0,0.0,False,0.303
238,-100.26,3.0,0.0,False,0.302
239,-7.8,7.0,1.0,False,0.3
240,-7.38,5.0,1.0,False,0.299
241,-7.38,5.0,1.0,False,0.297
242,96.274,9.0,2.0,False,0.296
243,-113.48,6.0,0.0,False,0.294
244,90.534,21.0,2.0,False,0.293
245,-10.54,6.0,1.0,False,0.291
246,-91.42,4.0,0.0,False,0.29
247,-106.6,5.0,0.0,False,0.288
248,-7.72,7.0,1.0,False,0.287
249,-7.42,14.0,1.0,False,0.286
250,1.3,13.0,1.0,False,0.284
251,-108.44,5.0,0.0,False,0.283
252,107.254,8.0,2.0,False,0.281
253,-4.24,4.0,1.0,False,0.28
254,-1.68,7.0,1.0,False,0.279
255,212.846,18.0,3.0,False,0.277
256,108.574,14.0,2.0,False,0.276
257,1.76,11.0,1.0,False,0.274
258,-106.88,9.0,0.0,False,0.273
259,87.834,13.0,2.0,False,0.272
260,84.614,24.0,2.0,False,0.27
261,77.374,19.0,2.0,False,0.269
262,-1.38,5.0,1.0,False,0.268
263,-1.42,5.0,1.0,False,0.266
264,95.674,13.0,2.0,False,0.265
265,-9.04,15.0,1.0,False,0.264
266,105.334,15.0,2.0,False,0.262
267,1.46,6.0,1.0,False,0.261
268,-11.4,7.0,1.0,False,0.26
269,110.474,14.0,2.0,False,0.258
270,-4.52,6.0,1.0,False,0.257
271,-12.44,6.0,1.0,False,0.256
272,93.474,8.0,2.0,False,0.255
273,98.714,5.0,2.0,False,0.253
274,227.506,10.0,3.0,False,0.252
275,-95.02,7.0,0.0,False,0.251
276,106.954,10.0,2.0,False,0.249
277,110.474,14.0,2.0,False,0.248
278,238.886,14.0,3.0,False,0.247
279,84.834,14.0,2.0,False,0.246
280,94.334,14.0,2.0,False,0.245
281,110.174,9.0,2.0,False,0.243
282,117.514,18.0,2.0,False,0.242
283,223.226,14.0,3.0,False,0.241
284,613.393,21.0,5.0,False,0.24
285,87.194,14.0,2.0,False,0.238
286,106.934,10.0,2.0,False,0.237
287,104.474,7.0,2.0,False,0.236
288,91.594,15.0,2.0,False,0.235
289,348.586,9.0,4.0,False,0.234
290,-5.42,17.0,1.0,False,0.233
291,98.714,5.0,2.0,False,0.231
292,88.174,25.0,2.0,False,0.23
293,79.274,22.0,2.0,False,0.229
294,101.594,6.0,2.0,False,0.228
295,345.746,8.0,4.0,False,0.227
296,95.054,12.0,2.0,False,0.226
297,99.454,8.0,2.0,False,0.225
298,110.114,9.0,2.0,False,0.223
